# ---
# domain: UConstRange
# op: MulNsw
# arity: 2
# seed: null
# lbw: []
# mbw:
# - [8, 5]
# - [16, 16]
# - [32, 7478]
# - [64, 3409]
# - [128, 30]
# hbw: []
# ---
bw	arg_0	arg_1	ideal	count
32	[0, 4294967295]	[4294967206, 4294967206]	[0, 4294967206]	56
32	[0, 2]	[10, 10]	[0, 20]	55
32	[0, 0]	[36, 36]	[0, 0]	55
32	[160, 160]	[0, 4294967295]	[0, 4294967136]	55
32	[1, 1]	[1, 2147483647]	[1, 2147483647]	54
32	[4, 4]	[1, 1]	[4, 4]	54
32	[0, 4294967295]	[741457, 741457]	[0, 4294225839]	54
32	[2147483648, 4294967295]	[1, 2147483647]	[2147483648, 4294967295]	54
32	[96, 96]	[0, 4294967295]	[0, 4294967200]	54
32	[6, 6]	[0, 0]	[0, 0]	53
32	[0, 2147483647]	[8, 8]	[0, 2147483640]	53
32	[1, 1]	[0, 65535]	[0, 65535]	53
32	[0, 1]	[64, 64]	[0, 64]	53
32	[0, 4294967295]	[75, 75]	[0, 4294967221]	53
32	[0, 4294967295]	[0, 26]	[0, 4294967295]	53
32	[12, 12]	[0, 4294967295]	[0, 4294967284]	52
32	[0, 4294967295]	[500, 500]	[0, 4294966796]	52
32	[0, 4294967293]	[0, 4294967295]	[0, 4294967295]	52
32	[0, 4294967295]	[0, 31]	[0, 4294967295]	52
32	[256, 256]	[0, 0]	[0, 0]	51
32	[0, 1]	[9, 9]	[0, 9]	51
32	[2147483648, 4294967295]	[2147483648, 4294967295]	[1, 2147483647]	51
32	[3, 3]	[0, 1020]	[0, 3060]	51
32	[0, 4294967295]	[62, 62]	[0, 4294967234]	51
32	[0, 4294967295]	[83, 83]	[0, 4294967213]	51
32	[0, 26]	[0, 4294967295]	[0, 4294967295]	51
32	[0, 4294967292]	[3, 3]	[0, 4294967284]	50
32	[1, 2]	[3, 3]	[3, 6]	50
32	[0, 4294967295]	[1, 2147483646]	[0, 4294967295]	50
32	[7, 8]	[8, 8]	[56, 64]	50
32	[0, 4294967295]	[236, 236]	[0, 4294967060]	50
