# ---
# domain: KnownBits
# op: mlir/Operations/SubNswNuw.mlir
# arity: 2
# seed: null
# lbw: []
# mbw:
# - [8, 101]
# - [16, 88]
# - [32, 1264]
# - [64, 1304]
# - [128, 55]
# hbw: []
# ---
bw	arg_0	arg_1	ideal	count
32	00000000000000000000000000110000	000000000000000000000000000?????	00000000000000000000000000??????	736
32	11111111111111111111111111110110	????????????????????????????0000	????????????????????????????0110	712
32	00000000000000000000000000001111	0???????????????????????????????	0000000000000000000000000000????	709
32	?????????????????????1??????????	00000000000000000???????????????	????????????????????????????????	707
32	????????????????????????????????	0000000000000000000000000???????	????????????????????????????????	678
32	00000000000000000000000000000100	000000000000000000000???????????	00000000000000000000000000000???	671
32	0000000000000000000000??????????	0000000000000000000000??????????	0000000000000000000000??????????	664
32	00000000000000010000000000000000	????????????????????????????????	000000000000000?????????????????	664
32	00000000000000000000000000010000	0???????????????????????????????	000000000000000000000000000?????	662
32	00000000000000000000000001000011	????????????????????????????????	0000000000000000000000000???????	660
32	00000000000000000000000000100000	0????????????????????????????000	00000000000000000000000000???000	645
32	00000000000000000000000011111110	00000000000000000000000????????0	000000000000000000000000???????0	636
32	0000000000000000????????????????	0???????????????????????????0000	0000000000000000????????????????	636
32	????????????????????????????????	00000000000000000000000000001000	????????????????????????????????	635
32	????????????????????????????????	0000000000000000000000000000????	????????????????????????????????	635
32	00000000000000000000000100000001	000000000000000000000000????????	00000000000000000000000?????????	627
32	00000000000000000000000000011011	000000000000000000000000000000??	000000000000000000000000000110??	623
32	00000000000000000000000010010110	000000000000000000000000????????	000000000000000000000000????????	610
32	00000000000000000000000000001000	000000000000000000000000000?????	0000000000000000000000000000????	606
32	00000000000000000000111011110001	00000000000000000000????????????	00000000000000000000????????????	603
32	00000000000000000000000000001001	0000000000000000000000000000?000	0000000000000000000000000000?001	602
32	00000000000000000000000000111111	0???????????????????????????????	00000000000000000000000000??????	602
32	11111111111111111111101111001101	????????????????????????????????	????????????????????????????????	599
32	00000000000000000000000000001100	00000000000000000000000000000???	0000000000000000000000000000????	595
32	11111111111111111111111111111110	???????????????????????????????0	???????????????????????????????0	589
32	00000000000000000000000000011100	0000000000000000000000000000??00	0000000000000000000000000001??00	587
32	00000000000000000000001000100000	????????????????????????????????	0000000000000000000000??????????	585
32	00000000000000000000010000000000	00000000000000000000000?????????	000000000000000000000???????????	584
32	00000000000000000000000000000100	000000000000000000000000000000?1	000000000000000000000000000000?1	565
32	00000000000000000010000000000000	????????????????????????????????	000000000000000000??????????????	562
32	00000000000000000000000001111111	????????????????????????????????	0000000000000000000000000???????	554
32	00000000000000000000000000111111	0000000000000000000000000???????	00000000000000000000000000??????	551
32	????????????????????????????????	00000000000000000000000000000???	????????????????????????????????	544
32	00000000000000000000000000100010	????????????????????????????????	00000000000000000000000000??????	530
32	00000000000000000000000000010000	000000000000000000000000000?????	000000000000000000000000000?????	524
32	00000000000000000000000000110000	0???????????????????????????????	00000000000000000000000000??????	524
32	00000000000000000000000000000100	0???????????????????????????????	00000000000000000000000000000???	516
32	00000000000000000000000000001000	00000000000000000000000?????????	0000000000000000000000000000????	505
32	000?????????????????????????????	????????????????????????????????	000?????????????????????????????	504
32	00000000000000000000000000001000	0000000000000000000000000???????	0000000000000000000000000000????	500
32	00000000000000000000000100000001	????????????????????????????????	00000000000000000000000?????????	500
32	00000000000000000000000000000111	0000000000000000000000000???????	00000000000000000000000000000???	483
32	00000000000000000000000000001000	00000000000000000000000000000000	00000000000000000000000000001000	474
32	00000000000000000000000000010011	00000000000000000000000?????????	000000000000000000000000000?????	473
32	00000000000000000000000011111110	0??????????????????????????????0	000000000000000000000000???????0	473
32	00000000000000000000000001000011	0000000000000000000000000???????	0000000000000000000000000???????	469
32	00000000000000001000000000000000	00000000000000000???????????????	0000000000000000????????????????	468
32	00000000000000000000000000100100	????????????????????????????????	00000000000000000000000000??????	461
32	00000000000000000000001000000000	00000000000000000000000????????0	0000000000000000000000?????????0	460
32	00000000000000000000000000100110	0???????????????????????????????	00000000000000000000000000??????	459
32	00000000000000000000000000000100	0000000000000000000000000000000?	00000000000000000000000000000???	446
32	00000000000000000000000000001110	0000000000000000000000000000????	0000000000000000000000000000????	444
32	00000000000000000000000000100000	00000000000000000000000?????????	00000000000000000000000000??????	443
32	00000000000000000000000001000000	00000000000000000000000000???000	0000000000000000000000000????000	442
32	????????????????????????????????	00000000000000000000000000000001	????????????????????????????????	434
32	00000000000000000010000000000000	00000000000000000000000000??1000	00000000000000000001111111??1000	430
32	00000000000000000000000000000010	000000000000000000000000000000??	000000000000000000000000000000??	429
32	00000000000000000000000000000110	0???????????????????????????????	00000000000000000000000000000???	425
32	00000000000000000000000000001110	00000000000000000000000000??????	0000000000000000000000000000????	418
32	00000000000000000000000000100001	0000000000000000000000000001????	000000000000000000000000000?????	418
32	11111111111111111111111111111011	????????????????????????????????	????????????????????????????????	415
32	11111111111111111111111111100000	????????????????????????????????	????????????????????????????????	410
32	00000000000000000000000100010100	000000000000000000000000000?????	00000000000000000000000?????????	408
32	00000000000000000000000000001100	0000000000000000000000000000??00	0000000000000000000000000000??00	407
32	00000000000000000000000000100000	0000000000000000????????????????	00000000000000000000000000??????	406
32	11111111111111111111101111000011	????????????????????????????????	????????????????????????????????	406
32	11111111111111111111111111111100	0?????????????????????????????00	1?????????????????????????????00	406
32	00000000000000000000100000000000	000000000000000000000???????0000	00000000000000000000????????0000	398
32	000000000000000?????????????????	????????????????????????????????	000000000000000?????????????????	389
32	00000000000000000000000000100000	00000000000000000000000000???000	00000000000000000000000000???000	388
32	00000000000000000000000000010100	0000000000000000000000000000????	000000000000000000000000000?????	384
32	?11????111??1???1????11??1??11??	????????????????????????????????	????????????????????????????????	374
32	00000000100000000000000000000000	????????????????????????????????	00000000????????????????????????	373
32	00000000000000000000000000010100	????????????????????????????????	000000000000000000000000000?????	366
32	10011110001101110111100110111111	0000000000000000000000000???????	100111100011011101111001????????	364
32	00000000000000000000000001000000	?????????????????????????????000	0000000000000000000000000????000	361
32	10011110001101110111100110111111	0000000000000000000000000000000?	1001111000110111011110011011111?	360
32	11111111111111111111111111111010	????????????????????????????????	????????????????????????????????	360
32	00000000000000000000000011111110	0000000000000000000000000000001?	00000000000000000000000011111???	348
32	00000000000000000000000001000001	????????????????????????????????	0000000000000000000000000???????	346
